date_and_time,type,description,street_address,city,state,zip,latitude,longitude
08/30/2013 11:51:00 PM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/> SUSPECTS BATTER AND ATTEMPT TO ROB VICTIMS.,OREGON ST W & GOODWIN AVE,URBANA,IL,61801.0,40.106984999999995,-88.223851
09/13/2013 01:40:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>OFFICER RESPONDED TO A ROBBERY WHERE A VICTIM WAS PUSHED DOW N AND HER PURSE WAS STOLEN,1000 Block FIFTH ST S,URBANA,IL,61820.0,40.1068113,-88.2319662
09/19/2013 07:46:00 PM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/> ROBBERY OF A PURSE,STOUGHTON & WRIGHT,URBANA,IL,61801.0,40.113496000000005,-88.22892890000001
10/07/2013 11:27:00 PM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/> UNKNOWN PERSON BATTERED VICTIM.,1400 Block GREEN ST W,URBANA,IL,61801.0,40.110452,-88.2272186
01/14/2014 08:58:00 PM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>OFFICER RESPONDED TO A CHECK WELFARE CALL ON AN ASIAN FEMALE WHERE THE SUBJECT ENDED UP BEING THE VICTIM OF A ROBBERY.,GOODWIN & MAIN,URBANA,IL,61801.0,40.1144862,-88.22401009999999
03/15/2014 12:45:00 PM,[UIPD] ROBBERY-ARMED,ROBBERY-ARMED                      <BR/><BR/> SUBJECT WAS ROBBED BY A STRANGER WITH A GUN.,100 Block MATHEWS S,URBANA,IL,61801.0,40.112022700000004,-88.2255903
04/23/2014 08:11:00 PM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>OFFICER RESPONDS TO TAKE A ROBBERY REPORT. SUSPECTS ARE KNOWN TO VICTIM. SUSPECTS WERE NOT LOCATED FOR QUESTIONING.,1000 Block LINCOLN AVE S,URBANA,IL,61801.0,40.1045085,-88.219196
07/21/2014 11:22:00 AM,[UIPD] ROBBERY,"ROBBERY                            <BR/><BR/>REPORTED STRONG ARMED ROBBERY ATTEMPT IN 400 BLOCK OF S GOOD WIN AVE, URBANA.  SUSPECT LOCATED AND ARRESTED.",400 Block GOODWIN AV S,URBANA,IL,61801.0,40.1156999,-88.224012
08/23/2014 04:30:00 AM,[UIPD] ROBBERY-ARMED,ROBBERY-ARMED                      <BR/><BR/>OFFICER TOOK A ROBBERY REPORT WITH NO SUSPECT INFORMATION AVAILABLE.,VINE ST & ILLINOIS,URBANA,IL,,40.1,-88.2352
10/12/2014 05:10:00 PM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/> SUBJECT TOOK MONEY FRON AN INDIVIDUAL AT AN ATM,1400 Block GREEN ST W,URBANA,IL,,40.1098,-88.2272
10/19/2014 08:06:00 PM,[UIPD] ROBBERY,"ROBBERY                            <BR/><BR/>OFFICER(S) RESPONDED TO A REPORTED BATTERY AND ROBBERY OF A U OF I STUDENT, THAT OCCURRED ON THE NORTH SIDE OF DCL. THE VICTIM'S I-PHONE WAS STOLEN. THE SUSPECTS WERE LATER APPREHE NDED AND THE VICTIM'S PROPERTY WAS RECOVERED.",1300 Block 1304 SPRINGFIELD AVE,URBANA,IL,,40.1023,-88.2351
11/13/2014 12:00:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/> FAILURE TO NOTIFY DCFS OF SUSPECTED CHILD ABUSE,OAK ST S & HAZELWOOD DR,URBANA,IL,61820.0,40.0908219,-88.240792
11/22/2014 03:20:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>OFFICER WAS FLAGGED DOWN BY THE VICTIM OF A STRONG-ARMED ROBBERY.,200 Block WRIGHT S,URBANA,IL,,40.1115,-88.2304
01/21/2015 05:20:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICERS RESPOND TO HOULIHAN'S RESTAURANT/I-HOTEL FOR A REPO RTED BATTERY IN PROGRESS.,100 Block ST. MARY'S RD,URBANA,IL,,40.0944,-88.2383
01/23/2015 02:03:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>TWO SUBJECTS FIGHTING OUTSIDE OF BROTHERS BAR. ONE SUBJECT B ATTERED ANOTHER IN FRONT OF AN OFFICER AND WAS SUBSEQUENTLY ARRESTED FOR AGGRAVATEDS BATTERY,600 Block GREEN ST E,URBANA,IL,,40.1102,-88.2298
01/24/2015 12:03:00 AM,[UIPD] UNLAWFUL USE OF WEAPONS,"UNLAWFUL USE OF WEAPONS            <BR/><BR/>OFFICER INITIATED A TRAFFIC STOP NEAR NEVADA AND GREGORY WHERE OFFICERS SEARCHED THE VEHICLE DUE TO AN ODOR OF CANNABIS COMING FROM THE CAR. DURING THE SEARCH OF THE VEHICLE, A HANDGUN WAS LOCATED UNDER THE FRONT PASSENGER SEAT.",NEVADA ST W & GREGORY ST,URBANA,IL,,40.106,-88.2215
01/25/2015 05:35:00 PM,[UIPD] MENTAL CASE-TRANSPORTATION,MENTAL CASE-TRANSPORTATION         <BR/><BR/>SUBJECT WAS TRANSPORTED TO CARLE HOSPITAL. A PETITION FOR INVOLUNTARY ADMISSION WAS COMPLETED.,700 Block MATHEWS AVE S,URBANA,IL,,40.1063,-88.2258
02/11/2015 02:09:00 AM,[UIPD] UNLAWFUL USE OF WEAPONS,"UNLAWFUL USE OF WEAPONS            <BR/><BR/>OFFICER INITIATED A TRAFFIC STOP AND A LOADED FIREARM WAS RE COVERED. DRIVER WAS ARRESTED FOR DRIVING ON REVOKED LICENSE, ILLEGAL REGISTRATION AND UNLAWFUL USE OF WEAPONS",NEIL S & SPRINGFIELD,URBANA,IL,,40.1126,-88.2435
02/12/2015 08:00:00 AM,[UIPD] UNLAWFUL POSS FIREARM & AMMUNITION,UNLAWFUL POSS FIREARM & AMMUNITION <BR/><BR/>AN EMPLOYEE BROUGHT A WEAPON TO WORK. THE WEAPON WAS CONFISC ATED BY OFFICERS,1300 Block OAK ST S,URBANA,IL,,40.1023,-88.2416
02/18/2015 07:31:00 PM,[UIPD] MENTAL CASE-TRANSPORTATION,MENTAL CASE-TRANSPORTATION         <BR/><BR/>OFFICER WAS DISPATCHED TO ALLEN HALL #35 IN REFERENCE TO A S UBJECT WHO INTENTIONALLY CUT HIMSELF IN THE LEG WITH A PAIR OF SCISSORS.,GREGORY DR & DORNER,URBANA,IL,,40.1041,-88.221
02/21/2015 02:10:00 AM,[UIPD] BATTERY-AGGRAVATED,"BATTERY-AGGRAVATED                 <BR/><BR/>SUBJECT ATTEMPTED TO FLEE FROM POLICE RESPONDING TO A FIGHT CALL. SUJECT WAS CAPTURED AFTER A SHORT PURSUIT AND ARRESTED. DURING TRANSPORT TO THE JAIL, SUBJECT ATTEMPTED TO ESCAPE FROM HANDCUFFS AND THEN SPIT ON OFFICER WHILE BEING RESECURED.",DANIEL ST E & FIFTH / SIXTH,URBANA,IL,,40.108000000000004,-88.23200000000001
02/22/2015 03:25:00 AM,[UIPD] ROBBERY,"ROBBERY                            <BR/><BR/>FIVE SUBJECTS WERE ARRESTED FOR TWO SEPARATE INCIDENTS ON CHARGES OF ATTEMPTED ROBBERY, MOB ACTION, AND AGGRAVATED BATTERY.",500 Block ARMORY AV E,URBANA,IL,,40.1054,-88.2319
02/27/2015 09:45:00 PM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>NTA ISSUED FOR POSSESSION PROHIBITED ON PUBLIC PROPERTY AND BUSINESS PARKING LOTS.,EUCLID ST & ARMORY ST E,URBANA,IL,,40.1054,-88.2345
02/28/2015 12:36:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>NTA POSSESSION PROHIBITED ON PUBLIC PROPERTY AND BUSINESS PARKKING LOTS,FIFTH & CHALMERS,URBANA,IL,,40.1068,-88.23200000000001
03/01/2015 02:38:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICERS WERE FLAGGED DOWN ABOUT A FIGHT. A SUBJECT FLED THE SCENE AND WAS ARRESTED FOR BATTERY AND RESISTING A PEACE OF FICER.,500 Block JOHN ST E,URBANA,IL,,40.1092,-88.2316
03/06/2015 11:20:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>CITY OF CHAMPAIGN NTA ISSUED-OFFICER OBSERVED SUBJECT WALKIN G IN LARGE GROUP NORTHBOUND ON THIRD STREET AT HEALEY STREET SUBJECT DRESSED IN KERMIT THE FROG HAD A GREEN YARD CONTAINI NG AN AMBER LIQUID. SUBJECT ADMITTED IT WAS CHEAP BEER.,THIRD ST & HEALEY ST,URBANA,IL,,40.1115,-88.2354
03/06/2015 12:16:00 PM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,"POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>CITY OF CHAMPAIGN NTA ISSUED - OFFICER OBSERVED TWO SUBJECTS WALKING EASTBOUND ON ARMORY AT ARBOR. ONE SUBJECT CARRYING R ED SOLO CUP, SUBJECT STATED NOTHING IN CUP, OFFICER SMELLED CUP AND SMELLED RUM AND COKE, ADMITTED IT WAS A MIXED DRINK.",ARMORY AVE & ARBOR ST,URBANA,IL,,40.1054,-88.2366
03/06/2015 02:03:00 PM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,"POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>OFFICER OBSERVED FOUR WHITE FEMALES WALKING EASTBOUND ON ARM ORYAND TWO SUBJECTS CARRYING CANS OF OPEN NATURAL LITE BEER. BOTH SUBJECTS CLAIM NO KNOWLEDGE OF LAW, VERY COOPERATIVE. LIQUID IS AMBER IN COLOR SMELLING OF BEER.",ARMORY AVE & ARBOR ST,URBANA,IL,,40.1054,-88.2366
04/14/2015 09:05:00 PM,[UIPD] UNLAWFUL USE OF WEAPONS,UNLAWFUL USE OF WEAPONS            <BR/><BR/>OFFICERS CONDUCTED A TRAFFIC STOP AND LATER ARRESTED DRIVER AND PASSENGER FOR SEVERAL DRUG AND WEAPONS OFFENSES.,LINCOLN AVE S & PENNSYLVANIA AVE,URBANA,IL,,40.1006,-88.2191
04/18/2015 11:03:00 PM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>CHAMPAIGN NTA FOR POSSESSION PROHIBITED ON PUBLIC PROPERTY AND BUSINESS PARKING LOTS,500 Block DANIEL ST E,URBANA,IL,,40.108000000000004,-88.23200000000001
04/19/2015 02:15:00 AM,[UIPD] BATTERY,"BATTERY                            <BR/><BR/>OFFICER RESPONDED TO A CHECK WELFARE REQUEST. AN AMBULANCE WAS CALLED FOR AN INTOXICATED UNDER 21 YR OLD. THE SUBJECT THEN BEGAN TO THREATEN SUICIDE AND BEGGED OFFICER TO SHOOT HER. AS SUBJECT WAS TRANSPORTED TO HOSPITAL, SUBJECT BATTERE D EMS PERSONNEL. AN INVOLUNTARY COMMITTAL FORM WAS COMPLETED AND SUBJECT FACES AGGRAVATED BATTERY CHARGES.",1200 Block EUCLID ST,URBANA,IL,,40.104,-88.2346
04/23/2015 04:04:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>SUBJECT REPORTED BEONG BATTERED BY A COWORKER AT THE ELECTRI CAL AND COMPUTER ENGINEERING BLDG.,300 Block WRIGHT ST N,URBANA,IL,,40.1149,-88.228
05/01/2015 09:30:00 PM,[UIPD] ROBBERY-ARMED,ROBBERY-ARMED                      <BR/><BR/>A SUBJECT WAS ROBBED BY THREE MALE OFFENDERS. ONE OF THE OFFENDERS USED A HANDGUN DURING THE ROBBERY.,LINCOLN AVE S & OHIO,URBANA,IL,61801.0,40.10368629999999,-88.2191942
05/03/2015 02:42:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>A JUVENILE WAS BATTERED AT A SOCCER GAME AT 1006 W ST MARY'S ROAD.,1000 Block ST MARY'S ROAD W,URBANA,IL,,40.0982,-88.2191
05/04/2015 08:51:00 PM,[UIPD] MENTAL CASE-TRANSPORTATION,"MENTAL CASE-TRANSPORTATION         <BR/><BR/>OFFICER RESPONDED TO 1810 ORCHARD PLACE #B URBANA,IL IN REFE RENE TO A SUBJECT WHO ATTEMPTED SUICIDE BY OVERDOSING ON PIL LS.",ORCHARD PL & ORCHARD ST,URBANA,IL,,40.0975,-88.2129
05/20/2015 01:08:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>DURING A MINOR ALTERCATION SUSPECT ALLEGEDLY PLACED HIS FORE ARM ON TWO STAFF TRYING TO GET OUT OF THE ROOM,1400 Block GREEN ST W,URBANA,IL,,40.1098,-88.2272
06/16/2015 02:00:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>POLICE RESPOND TO LOCATE A COUPLE INVOLVED IN DOMESTIC DISTU RBANCE. SUBJECTS LOCATED AT 701 W ILLINOIS AND A THIRD PARTY THAT BECAME INVOLVED AND BATTERED THE MALE HALF OF THE COUPL E WAS ALSO LOCATED AND INTERVIEWED.,700 Block ILLINOIS ST W,URBANA,IL,,40.1098,-88.2272
06/22/2015 04:20:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICER RESPONDS TO TAKE A BATTERY REPORT. SUSPECT INFORMATI ON PROVIDED.,100 Block WRIGHT ST S,URBANA,IL,,40.1119,-88.2286
06/26/2015 12:39:00 AM,[UIPD] BATTERY-AGGRAVATED,"BATTERY-AGGRAVATED                 <BR/><BR/>SUBJECT WAS ARRESTED FOR TWO COUNTS OF AGGRAVATED BATTERY, T RESPASS TO VEHICLE, AND RESISTING/OBSTRUCTING A PEACE OFFICE R",1300 Block NEIL ST S,URBANA,IL,,40.1027,-88.2438
06/29/2015 06:45:00 PM,[UIPD] ROBBERY-ARMED,ROBBERY-ARMED                      <BR/><BR/>OFFICER RESPONDED TO THE CHAMPAIGN POLICE DEPARTMENT TO MEET WITH VICTIM OF AN ARMED ROBBERY THAT OCCURRED NEAR 23 E STA DIUM DRIVE IN CHAMPAIGN.,STADIUM DR & NEIL ST,URBANA,IL,,40.1027,-88.2438
07/19/2015 05:57:00 PM,[UIPD] CARRYING OUT OF PREMISE,CARRYING OUT OF PREMISE            <BR/><BR/> CITY NTA ISSUE FOR CARRYING OPEN LIQUOUR OUT OF PREMESIS.,FIRST ST S & DANIEL ST E,URBANA,IL,,40.1079,-88.2387
07/23/2015 08:39:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICER ASSISTED URBANA POLICE WITH A DISORDERLY SUBJECT CAL L IN URBANA WHERE MULTIPLE SUBJECTS WERE ARRESTED.,1200 Block BESLIN ST,URBANA,IL,,40.12,-88.2254
07/26/2015 10:25:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/> BATTERY OCCURRED AT CAMPUS RECREATION SOCCER FIELDS.,STADIUM DR E & FIRST ST,URBANA,IL,,40.1038,-88.2405
08/01/2015 11:36:00 PM,[UIPD] BATTERY-AGGRAVATED,"BATTERY-AGGRAVATED                 <BR/><BR/>OFFICER STOPPED SUBJECT FOR RIDING IN THE STREET WITHOUT A LIGHT ON HIS BIKE. SUBJECT WAS SUBSEQUENTLY ARRESTED FOR AGGRAVATED BATTERY TO A PEACE OFFICER, RESISTING/OBSTRUCTING A PEACE OFFICER, UNLAWFUL USE OF WEAPONS, ARMED VIOLENCE, AND POSSESSION OF CANNABIS WITH INTENT TO DELIVER.",FIFTH S & CLARK,URBANA,IL,,40.1154,-88.2321
08/25/2015 03:40:00 AM,[UIPD] UNLAWFUL USE OF WEAPONS,UNLAWFUL USE OF WEAPONS            <BR/><BR/>OFFICERS OBSERVED SUSPICIOIS ACTIVITY. A SUBJECT WAS SUBSEQU ENTLY ARRESTED FOR POSSESSION OF CANNABIS WITH INTENT TO DEL IVER AND UNLAWFUL USE OF WEAPONS. SUBJECT WAS ALSO WARNED FO R RIDING A BICYCLE IN THE ROADWAY WITHOUT A LIGHT WHEN REQUI RED.,BLK OF JOHN E,URBANA,IL,,40.109,-88.2387
08/27/2015 12:52:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>OFFICERS RESPONDED TO A REPORT OF ROBBERY THAT HAD JUST OCCU RRED AND LOCATED THE SUSPECT. THERE WERE CONFLICTING STORIES AND IT WAS DETERMINED TO BE MUTUAL COMBATANTS AND NO ROBBER Y OCCURRED.,JOHN E & FOURTH,URBANA,IL,,40.1076,-88.23299999999999
08/30/2015 02:33:00 AM,[UIPD] UNLAWFUL USE OF WEAPONS,UNLAWFUL USE OF WEAPONS            <BR/><BR/>TRAFFIC STOP RESULTED IN AN ARREST FOR UNLAWFUL USE OF WEAPO NS.,LOCUST ST S & DANIEL ST S,URBANA,IL,,40.1079,-88.2387
08/31/2015 10:17:00 PM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>A ROBBERY OCCURRED NEAR THE ENGINEERING SCIENCES BUILDING. T WO SUSPECTS WERE SUBSEQUENTLY ARRESTED.,1100 Block W WESTERN AV,URBANA,IL,,40.1121908,-88.2206125
09/05/2015 02:30:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>AN ATTEMPTED ROBBER OCCURRED NEAR DORNER DRIVE AND GREGORY DRIVE.,DORNER DR & GREGORY DR,URBANA,IL,,40.1042,-88.2219
09/09/2015 08:30:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>AN ARGUMENT AT A UIUC CONSTRUCTION SITE LED TO A MUTUAL COMB ATANT FIGHT. BOTH WORKERS WERE REMOVED FROM THE UIUC PROJECT AND REASSIGNED BY THEIR COMPANIES.,1800 Block FIRST S,URBANA,IL,,40.0962,-88.2359
09/09/2015 10:33:00 AM,[UIPD] MENTAL CASE-TRANSPORTATION,MENTAL CASE-TRANSPORTATION         <BR/><BR/> PETITION FOR INVOLUNTARY ADMISSION,900 Block OREGON ST W,URBANA,IL,61801.0,40.1070214,-88.2192408
09/12/2015 07:00:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>PARENT REPORTED THAT HIS SON WAS BATTERED BY OTHER BOY SCOUT S WHILE CAMPING ON THE FOOTBALL FIELD AFTER THE GAME. PARENT JUST WANTED IT DOCUMENTED ONLY AND IS PURSUING THE MATTER T HROUGH THE BOY SCOUT TROOP.,FIRST ST S & KIRBY,URBANA,IL,,40.1,-88.2352
09/20/2015 09:46:00 PM,[UIPD] ARSON-AGGRAVATED,ARSON-AGGRAVATED                   <BR/><BR/>OFFICER RESPONDS TO ASSIST URBANA FIRE DEPARTMENT WITH SUSPE CTED ARSON.,1000 Block ILLINOIS ST W,URBANA,IL,,40.1096,-88.2213
10/04/2015 02:40:00 AM,[UIPD] UNLAWFUL USE OF WEAPONS,UNLAWFUL USE OF WEAPONS            <BR/><BR/>TRAFFIC STOP. DRIVER ARRESTED FOR POSSESSION OF A CONTROLLED SUBSTANCE AND WEAPON OFFENSES ALONG WITH HIT AND RUN FROM A NOTHER AGENCY.,FOURTH ST & GREGORY DR,URBANA,IL,,40.1041,-88.2334
10/16/2015 09:40:00 PM,[UIPD] CARRYING OUT OF PREMISE,"CARRYING OUT OF PREMISE            <BR/><BR/>SUBJECT WAS DRINKING BUD LIGH ON SIDEWALK IN FRONT OF THE BE ACH SPA ON JOHN STREET. SUBJECT ADMITTED TO TAKING A DRINK OUT OF JOE'S BREWERY, FRIEND DENIED DRINKING ANY ALCOHOL THEN ADMITTED TO CONSUMING A FEW BEERS. NO CONTRABAND FOUND AFTER CONSENT SEARCH.",FIFTH ST S & JOHN ST,URBANA,IL,,40.1091,-88.23200000000001
10/19/2015 07:09:00 PM,[UIPD] ROBBERY,"ROBBERY                            <BR/><BR/>ASSISTED OTHER POLICE DEPARTMENT. UIPD OFFICERS RESPONDED TO A REPORTED ROBBERY AND BATTERY THAT OCCURRED AT SUBWAY ON GREEN STREET CHAMPAIGN, IL. THE REPORTING PERSON/VICTIM DID NOT WANT MEDICAL ASSISTANCE. THE OFFENDERS WERE IDENTIFIED AND LATER ARRESTED. THE ARRESTEES WERE TRANSPORTED TO CCSO. THE STOLEN PROPERTY WAS RECOVERED AND SUBMITTED INTO EVIDENC E AT POST I.",600 Block GREEN STREET E,URBANA,IL,,40.1105,-88.2294
10/24/2015 11:26:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>POLICE ASSISTED MEDICAL WITH TRANSPORT OF AN INTOXICATED SUB JECT. SUBJECT BATTERED POLICE OFFICER BY INTENTIONALLY SPITT ING IN HIS FACE.,BLK OF FOURTH ST & PEABODY DR,URBANA,IL,,40.1015,-88.2334
11/01/2015 01:08:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/> A BATTERY OCCURRED IN PARKING LOT C-7.,800 Block SIXTH ST S,URBANA,IL,,40.1089,-88.2296
11/02/2015 06:05:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>A UIPD OFFICER RESPONDED TO A REPORT OF BATTERY AT THE ILLIN I UNION - MORE SPECIFICALLY OUTSIDE UNION ON QUAD,GREEN ST W & WRIGHT,URBANA,IL,,40.1099,-88.2272
11/12/2015 02:30:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>BATTERY REPORTED AT BIELFELDT ATHLETIC ADMINISTRATION BLDG,1700 Block FOURTH ST S,URBANA,IL,,40.0961,-88.2321
11/11/2015 02:23:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/> A SUBJECT REPORTED BEING THE VICTIM OF A BATTERY.,THIRD ST S & DANIEL ST,URBANA,IL,,40.1079,-88.2354
11/19/2015 01:51:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>SUBJECT SEEN HOLDING BEER CAN (NATURAL LIGHT). THREW CAN BEH IND BUILDING WHEN HE NOTICED OUR APPROACH AT LOCUST AND CHAL MERS. I ASKED HIM WHAT HE PUT BEHIND THE BUILDING AND HE ADM ITTED IT WAS A BEER. HE SAID HE WAS AWARE IT WAS AGAINST CI TY ORDINANCE.,LOCUST ST & CHALMERS ST,URBANA,IL,,40.1065,-88.2403
12/01/2015 12:35:00 AM,[UIPD] UNLAWFUL USE OF WEAPONS,UNLAWFUL USE OF WEAPONS            <BR/><BR/> A SUBJECT WAS ARRESTED FOR RESISTING/OBSTRUCTING AND UUW.,HILL E & FOURTH,URBANA,IL,,40.1183,-88.2354
12/13/2015 01:14:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>AGGRAVATED BATTERY OCCURED ON THE SIDEWALK OUTSIDE OF 707 S. SIXTH ST.,700 Block SIXTH ST S,URBANA,IL,,40.1096,-88.2301
12/22/2015 07:40:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>OFFICER RESPONDED TO CAMPUS RECREATION CENTER EAST IN REFERE NCE TO A BATTERY.,1100 Block GREGORY DR,URBANA,IL,,40.1044,-88.2219
01/06/2016 11:00:00 AM,[UIPD] MENTAL CASE-TRANSPORTATION,MENTAL CASE-TRANSPORTATION         <BR/><BR/> SUBJECT TRANSPORTED TO PRESENCE ON AN INVOLUNTARY PETITION.,100 Block GREEN ST E,URBANA,IL,,40.1103,-88.2385
01/18/2016 09:00:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICER RESPONDED TO A BATTER AT CAMPUS RECREATION CENTER EA ST WHERE A STATE NTA WAS ISSUED TO THE OFFENDER.,GREGORY DR & DORNER,URBANA,IL,,40.1044,-88.2219
01/23/2016 08:00:00 PM,[UIPD] ROBBERY,"ROBBERY                            <BR/><BR/>UNKNOWN WHITE MALE SUBJECT PUNCHED AND ATTEMPTED TO ROB A FEMALE VICTIM IN THE 50 BLOCK OF GREGORY AVE, CHAMPAIGN.",GREGORY DR & FIRST ST S,URBANA,IL,,40.1041,-88.2386
01/24/2016 01:41:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>MALE SUBJECT BATTERED BY UNKNOWN MALE SUSTAINED MINOR FACIAL INJURIES.  VICTIM TRANSPORTED TO CARLE HOSPITAL.,EUCLID ST & ARMORY AVE E,URBANA,IL,,40.1054,-88.2345
01/24/2016 02:00:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>A ROBBERY OCCURRED AT THE KCPA PARKING GARAGE. LIMITED SUSPE CT INFORMATION.,500 Block GOODWIN AVE S,URBANA,IL,,40.1065,-88.2237
01/26/2016 02:13:00 PM,[UIPD] UNLAWFUL USE OF WEAPONS,"UNLAWFUL USE OF WEAPONS            <BR/><BR/>OFFICER CHECKED A SUSPICIOUS VEHICLE IN A UNIVERSITY OWNED P ARKING GARAGE. THE INVESTIGATION RESULTED IN CONTACT AND ARR EST OF THE OCCUPANT FOR POSSESSION OF SUSPECTED CANNABIS, DR UG PARAPHERNALIA AND UNLAWFUL USE OF WEAPON.",800 Block SIXTH ST S,URBANA,IL,,40.1085,-88.2307
02/04/2016 04:25:00 PM,[UIPD] UNLAWFUL POSS FIREARM & AMMUNITION,"UNLAWFUL POSS FIREARM & AMMUNITION <BR/><BR/>OFFICER INITIATED TRAFFIC STOP, SUBJECT FLED AND WAS LATER D ETAINED.",1800 Block WINDSOR RD E,URBANA,IL,,40.0849,-88.1843
02/08/2016 07:30:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>THREAT REPORT TAKEN FOR BATTERY OCCURING EARLIER THAT DAY. VICTIM DOES NOT WISH TO PRESS CHARGES. REFER TO STUDENT DISCIPLINE.,DANIEL ST E & SIXTH ST,URBANA,IL,,40.1076,-88.2298
02/11/2016 09:10:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICERS WERE DISPATCHED TO THE ARC FOR A BATTERY CALL. NO A RRESTS WERE MADE.,200 Block PEABODY DR,URBANA,IL,,40.1006,-88.236
02/16/2016 09:29:00 AM,[UIPD] MENTAL CASE-TRANSPORTATION,MENTAL CASE-TRANSPORTATION         <BR/><BR/>SUBJECT SENT EMAIL TO PROFESSOR THAT HE WAS FEELING ANXIOUS AND HAD SPOKEN WITH SUICIDE HOTLINE. SUBJECT WAS LOCTED AND WAS TRANSPORTED TO MCKINLEY HEALTH CENTER FOR TREATMENT,1100 Block MAIN ST W,URBANA,IL,,40.1142,-88.223
03/03/2016 01:00:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICERS DISPATCHED TO KRANNERT ART MUSEUM FOR A FIGHT THAT OCCURRED BETWEEN TWO THIRD GRADE STUDENTS.,PEABODY DR & SIXTH ST,URBANA,IL,,40.102,-88.2313
03/04/2016 01:12:00 PM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> CITY NTA ISSUED FOR POSSESSION OF ALCHOL ON PUBLIC PROPERTY.,CHALMERS ST E & FIRST ST,URBANA,IL,,40.1065,-88.2387
03/06/2016 02:07:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>SUBJ WAS CARRYING A FLASK IN HIS BACK RIGHT PANTS POCKET.  H E WAS WALKING ALONG FIFTH STREET ON A SIDEWALK.  HE ADMITTED THE FLASK CONTAINED ALCOHOL.,FIFTH ST S & GREEN ST,URBANA,IL,,40.1103,-88.2321
